2026-05-26 21:09:48 | INFO | data_feed | MT5 feed initialized for XAUUSD
2026-05-27 04:18:20 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:22 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:23 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:25 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:26 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:28 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:29 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:31 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:32 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:34 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:35 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:37 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:38 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:40 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:41 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:43 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:44 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:46 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:47 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:49 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:50 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:52 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:53 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:55 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:55 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:18:58 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:18:59 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:01 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:02 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:04 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:04 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:07 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:08 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:10 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:11 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:13 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:13 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:16 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:17 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:19 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:20 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:22 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:23 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:25 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:26 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:28 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:29 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:31 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:31 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:34 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:35 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:37 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:38 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:40 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:40 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:43 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:44 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:46 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:48 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:49 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:49 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:52 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:53 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:55 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:56 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:19:58 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:19:59 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:01 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:02 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:04 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:05 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:07 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:07 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:10 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:11 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:13 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:14 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:16 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:17 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:19 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:20 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:22 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:23 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:25 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:25 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:28 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:29 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:32 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:32 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:34 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:35 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:37 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:38 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:40 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:40 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:43 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:44 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:46 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:47 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:49 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:50 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:52 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:53 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:55 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:56 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:20:58 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:20:58 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:01 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:02 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:04 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:05 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:07 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:08 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:10 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:11 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:13 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:14 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:16 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:16 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:19 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:20 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:22 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:23 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:25 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:26 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:28 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:29 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:31 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:32 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:34 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:34 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:37 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:38 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:40 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:41 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:43 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:44 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:46 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:47 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:49 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:50 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:52 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:52 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:55 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:56 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:21:58 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:21:59 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:01 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:02 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:04 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:05 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:07 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:08 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:10 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:11 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:13 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:14 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:16 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:17 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:19 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:20 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:22 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:23 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:25 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:25 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:28 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:29 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:31 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:32 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:34 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:34 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:38 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:38 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:40 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:41 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:43 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:43 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:47 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:47 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:49 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:50 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:52 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:53 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:55 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:56 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:22:58 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:22:59 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:01 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:01 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:04 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:05 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:07 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:08 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:11 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:11 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:13 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:14 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:16 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:17 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:20 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:20 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:22 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:23 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:25 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:26 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:28 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:29 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:31 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:32 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:34 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:34 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:37 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:38 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:40 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:41 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:43 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:43 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:46 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:47 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:49 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:50 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:52 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:53 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:55 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:56 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:23:58 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:23:58 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:01 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:02 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:04 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:05 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:07 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:07 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:10 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:11 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:13 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:14 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:16 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:16 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:19 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:20 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:22 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:23 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:25 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:26 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:28 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:29 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:31 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:32 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:34 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:35 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:37 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:38 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:40 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
2026-05-27 04:24:41 | INFO | __main__ | 127.0.0.1 - "GET /api/trades HTTP/1.1" 200 -
2026-05-27 04:24:43 | INFO | __main__ | 127.0.0.1 - "GET /api/state HTTP/1.1" 200 -
